0,0
0.1,0
0.2,3.81619718
0.3,3.769043323
0.4,2.607100716
0.5,4.178472179
0.6,4.473994326
0.7,3.006128287
0.8,2.541159072
0.9,4.24959181
1,1.702900541
1.1,5.900309927
1.2,0.961339501
1.3,2.54728092
1.4,2.813823154
1.5,2.157827228
1.6,2.832306077
1.7,3.381327386
1.8,1.065642097
1.9,2.954479411
2,6.109417447
2.1,1.840057585
2.2,0.659230413
2.3,1.895194688
2.4,3.459821732
2.5,2.682263761
2.6,0.094274521
2.7,2.718068194
2.8,2.183351105
2.9,3.615845207
3,3.660516992
3.1,1.1872554
3.2,3.502091725
3.3,3.370460974
3.4,4.400453977
3.5,3.27707294
3.6,3.330097462
3.7,4.171876647
3.8,3.777416925
3.9,5.301850124
4,2.967851551
4.1,3.205218187
4.2,3.789233196
4.3,3.026799771
4.4,2.691645423
4.5,2.0938796
4.6,1.495985683
4.7,4.16255787
4.8,2.969625537
4.9,4.008919959
5,2.699818857
5.1,4.555187933
5.2,3.125043264
5.3,3.083445441
5.4,2.901214667
5.5,0.352679984
5.6,1.1317971
5.7,0
5.8,0.982595007
5.9,0.331230777
6,2.070584766
6.1,2.423503357
6.2,4.360155242
6.3,7.188878011
6.4,17.46718176
6.5,5.843090498
6.6,4.950466294
6.7,5.511933107
6.8,7.234116557
6.9,7.859014736
7,7.890291509
7.1,6.199829661
7.2,7.15315526
7.3,7.169622601
7.4,6.898401385
7.5,6.03593163
7.6,6.040951257
7.7,5.102422714
7.8,5.857666048
7.9,9.638041339
8,7.919263167
8.1,7.370457282
8.2,9.51455609
8.3,4.63168664
8.4,9.015686796
8.5,8.351430092
8.6,8.788920117
8.7,7.028608145
8.8,8.8032811
8.9,11.63749336
9,9.615601252
9.1,12.41800427
9.2,11.56267082
9.3,10.84998962
9.4,12.28131722
9.5,14.96906118
9.6,16.21181839
9.7,13.31557995
9.8,14.43642954
9.9,15.84001524
10,14.19077534
10.1,0
10.2,0.90239478
10.3,2.732999576
10.4,4.305650918
10.5,0
10.6,4.337005543
10.7,2.164103296
10.8,4.22955037
10.9,4.071709974
11,1.847048304
11.1,2.985047479
11.2,2.897747295
11.3,3.665529141
11.4,3.276324917
11.5,1.597823846
11.6,0.537649991
11.7,5.245736744
11.8,3.854875879
11.9,3.568095652
12,2.640308471
12.1,3.046509209
12.2,2.280920106
12.3,0.943815283
12.4,0.802105095
12.5,1.021695331
12.6,2.502907596
12.7,1.999888329
12.8,3.919286299
12.9,4.793178314
13,2.729500811
13.1,3.052464276
13.2,4.285492419
13.3,3.008695316
13.4,1.028670967
13.5,2.399029829
13.6,1.843313525
13.7,5.322734552
13.8,0
13.9,3.572366575
14,4.12473678
14.1,1.326139049
14.2,3.048220175
14.3,3.131065442
14.4,3.043280374
14.5,2.746268964
14.6,2.365797407
14.7,2.05173525
14.8,5.647581853
14.9,5.354413394
