0,28
0.1,25
0.2,22
0.3,23
0.4,24
0.5,30
0.6,20
0.7,30
0.8,30
0.9,30
1,25
1.1,30
1.2,24
1.3,20
1.4,22
1.5,29
1.6,20
1.7,25
1.8,21
1.9,23
2,21
2.1,29
2.2,26
2.3,29
2.4,27
2.5,30
2.6,25
2.7,26
2.8,26
2.9,25
3,28
3.1,26
3.2,28
3.3,28
3.4,22
3.5,27
3.6,22
3.7,26
3.8,27
3.9,30
4,20
4.1,21
4.2,21
4.3,24
4.4,28
4.5,28
4.6,27
4.7,29
4.8,23
4.9,21
5,21
5.1,29
5.2,27
5.3,27
5.4,23
5.5,24
5.6,30
5.7,21
5.8,28
5.9,23
6,20
6.1,27
6.2,23
6.3,27
6.4,27
6.5,25
6.6,28
6.7,26
6.8,23
6.9,27
7,26
7.1,20
7.2,29
7.3,25
7.4,29
7.5,29
7.6,24
7.7,25
7.8,24
7.9,24
8,29
8.1,28
8.2,21
8.3,26
8.4,30
8.5,26
8.6,28
8.7,28
8.8,24
8.9,24
9,27
9.1,25
9.2,26
9.3,27
9.4,28
9.5,23
9.6,21
9.7,23
9.8,25
9.9,23
10,26
10.1,21
10.2,25
10.3,24
10.4,25
10.5,24
10.6,23
10.7,29
10.8,22
10.9,27
11,29
11.1,25
11.2,29
11.3,21
11.4,25
11.5,25
11.6,20
11.7,24
11.8,24
11.9,27
12,29
12.1,21
12.2,23
12.3,24
12.4,25
12.5,28
12.6,24
12.7,20
12.8,27
12.9,29
13,25
13.1,26
13.2,22
13.3,22
13.4,22
13.5,24
13.6,29
13.7,25
13.8,22
13.9,23
14,24
14.1,26
14.2,24
14.3,24
14.4,26
14.5,22
14.6,21
14.7,20
14.8,23
14.9,21
15,23
15.1,28
15.2,27
15.3,26
15.4,29
15.5,23
15.6,29
15.7,24
15.8,24
15.9,24
16,21
16.1,30
16.2,21
16.3,24
16.4,23
16.5,21
16.6,23
16.7,21
16.8,23
16.9,29
17,24
17.1,21
17.2,27
17.3,31
17.4,24
17.5,23
17.6,30
17.7,22
17.8,25
17.9,23
18,30
18.1,31
18.2,30
18.3,24
18.4,25
18.5,24
18.6,29
18.7,31
18.8,27
18.9,29
19,23
19.1,27
19.2,29
19.3,28
19.4,25
19.5,20
19.6,30
19.7,31
19.8,32
19.9,29
20,28
20.1,25
20.2,32
20.3,29
20.4,29
20.5,31
20.6,30
20.7,21
20.8,25
20.9,32
21,39
21.1,30
21.2,26
21.3,36
21.4,34
21.5,30
21.6,26
21.7,31
21.8,37
21.9,28
22,30
22.1,22
22.2,38
22.3,37
22.4,21
22.5,29
22.6,27
22.7,33
22.8,29
22.9,32
23,35
23.1,32
23.2,25
23.3,29
23.4,31
23.5,26
23.6,29
23.7,25
23.8,35
23.9,28
24,34
24.1,24
24.2,36
24.3,31
24.4,32
24.5,37
24.6,30
24.7,34
24.8,31
24.9,24
25,32
25.1,22
25.2,23
25.3,34
25.4,25
25.5,37
25.6,30
25.7,41
25.8,33
25.9,44
26,26
26.1,40
26.2,37
26.3,29
26.4,29
26.5,26
26.6,35
26.7,29
26.8,27
26.9,39
27,34
27.1,39
27.2,41
27.3,40
27.4,36
27.5,56
27.6,36
27.7,33
27.8,29
27.9,32
28,31
28.1,31
28.2,41
28.3,40
28.4,29
28.5,33
28.6,40
28.7,38
28.8,41
28.9,41
29,31
29.1,33
29.2,26
29.3,53
29.4,55
29.5,31
29.6,35
29.7,28
29.8,36
29.9,55
30,46
30.1,33
30.2,32
30.3,26
30.4,40
30.5,36
30.6,48
30.7,50
30.8,52
30.9,46
31,32
31.1,56
31.2,28
31.3,29
31.4,45
31.5,28
31.6,41
31.7,34
31.8,49
31.9,28
32,56
32.1,33
32.2,40
32.3,26
32.4,38
32.5,37
32.6,97
32.7,38
32.8,39
32.9,33
33,49
33.1,48
33.2,57
33.3,56
33.4,52
33.5,48
33.6,38
33.7,44
33.8,31
33.9,31
34,58
34.1,57
34.2,27
34.3,56
34.4,51
34.5,35
34.6,59
34.7,32
34.8,40
34.9,28
35,31
35.1,22
35.2,29
35.3,44
35.4,33
35.5,34
35.6,28
35.7,38
35.8,42
35.9,33
36,31
36.1,35
36.2,42
36.3,38
36.4,31
36.5,36
36.6,45
36.7,34
36.8,28
36.9,62
37,30
37.1,41
37.2,54
37.3,46
37.4,21
37.5,35
37.6,45
37.7,37
37.8,38
37.9,60
38,34
38.1,34
38.2,37
38.3,33
38.4,29
38.5,39
38.6,37
38.7,48
38.8,35
38.9,47
39,30
39.1,42
39.2,26
39.3,41
39.4,34
39.5,38
39.6,32
39.7,28
39.8,28
39.9,48
40,24
40.1,29
40.2,34
40.3,22
40.4,32
40.5,40
40.6,36
40.7,44
40.8,36
40.9,35
41,26
41.1,25
41.2,33
41.3,39
41.4,23
41.5,32
41.6,30
41.7,29
41.8,41
41.9,42
42,30
42.1,33
42.2,39
42.3,29
42.4,36
42.5,29
42.6,43
42.7,33
42.8,31
42.9,36
43,29
43.1,33
43.2,45
43.3,27
43.4,29
43.5,35
43.6,41
43.7,32
43.8,36
43.9,31
44,37
44.1,30
44.2,27
44.3,38
44.4,35
44.5,38
44.6,23
44.7,29
44.8,36
44.9,26
45,36
45.1,34
45.2,37
45.3,38
45.4,31
45.5,26
45.6,43
45.7,21
45.8,28
45.9,29
46,29
46.1,40
46.2,27
46.3,42
46.4,30
46.5,32
46.6,26
46.7,29
46.8,28
46.9,31
47,27
47.1,28
47.2,24
47.3,26
47.4,29
47.5,28
47.6,26
47.7,22
47.8,31
47.9,31
48,22
48.1,28
48.2,27
48.3,24
48.4,26
48.5,31
48.6,29
48.7,23
48.8,34
48.9,25
49,32
49.1,22
49.2,25
49.3,30
49.4,24
49.5,31
49.6,28
49.7,23
49.8,26
49.9,27
50,24
50.1,31
50.2,31
50.3,23
50.4,30
50.5,25
50.6,28
50.7,31
50.8,25
50.9,29
51,26
51.1,26
51.2,31
51.3,26
51.4,26
51.5,27
51.6,24
51.7,24
51.8,30
51.9,27
52,28
52.1,23
52.2,25
52.3,30
52.4,24
52.5,22
52.6,25
52.7,24
52.8,22
52.9,29
53,30
53.1,26
53.2,28
53.3,29
53.4,27
53.5,21
53.6,22
53.7,21
53.8,20
53.9,23
54,24
54.1,22
54.2,21
54.3,25
54.4,23
54.5,28
54.6,26
54.7,29
54.8,23
54.9,28
55,26
55.1,23
55.2,23
55.3,24
55.4,26
55.5,22
55.6,29
55.7,26
55.8,29
55.9,20
56,23
56.1,20
56.2,23
56.3,29
56.4,20
56.5,24
56.6,21
56.7,24
56.8,28
56.9,26
57,27
57.1,23
57.2,29
57.3,27
57.4,24
57.5,24
57.6,29
57.7,26
57.8,27
57.9,24
58,22
58.1,27
58.2,26
58.3,25
58.4,26
58.5,22
58.6,28
58.7,29
58.8,29
58.9,23
59,24
59.1,28
59.2,26
59.3,25
59.4,29
59.5,25
59.6,25
59.7,20
59.8,21
59.9,20
60,29
60.1,24
60.2,25
60.3,28
60.4,26
60.5,26
60.6,23
60.7,28
60.8,22
60.9,21
61,22
61.1,23
61.2,23
61.3,27
61.4,22
61.5,27
61.6,21
61.7,21
61.8,25
61.9,29
62,29
62.1,30
62.2,27
62.3,27
62.4,26
62.5,26
62.6,21
62.7,25
62.8,24
62.9,24
63,25
63.1,21
63.2,24
63.3,21
63.4,30
63.5,21
63.6,23
63.7,29
63.8,25
63.9,21
64,24
64.1,21
64.2,22
64.3,21
64.4,24
64.5,28
64.6,26
64.7,26
64.8,22
64.9,23
65,28
65.1,21
65.2,29
65.3,25
65.4,28
65.5,23
65.6,23
65.7,28
65.8,28
65.9,22
66,30
66.1,21
66.2,21
66.3,26
66.4,27
66.5,30
66.6,24
66.7,20
66.8,26
66.9,23
67,24
67.1,25
67.2,21
67.3,25
67.4,24
67.5,27
67.6,26
67.7,22
67.8,22
67.9,23
68,22
68.1,27
68.2,30
68.3,27
68.4,26
68.5,24
68.6,23
68.7,29
68.8,30
68.9,25
69,23
69.1,28
69.2,21
69.3,28
69.4,28
69.5,21
69.6,30
69.7,30
69.8,29
69.9,25
70,22
70.1,26
70.2,24
70.3,22
70.4,24
70.5,27
70.6,21
70.7,23
70.8,20
70.9,27
71,26
71.1,21
71.2,30
71.3,20
71.4,26
71.5,28
71.6,28
71.7,20
71.8,29
71.9,29
72,26
72.1,25
72.2,20
72.3,26
72.4,24
72.5,28
72.6,24
72.7,27
72.8,21
72.9,21
73,21
73.1,20
73.2,25
73.3,28
73.4,26
73.5,26
73.6,27
73.7,23
73.8,24
73.9,23
74,27
74.1,22
74.2,20
74.3,26
74.4,29
74.5,26
74.6,28
74.7,27
74.8,25
74.9,27
75,28
75.1,22
75.2,23
75.3,22
75.4,25
75.5,29
75.6,23
75.7,24
75.8,29
75.9,25
76,25
76.1,29
76.2,25
76.3,27
76.4,21
76.5,22
76.6,24
76.7,25
76.8,30
76.9,30
77,29
77.1,23
77.2,30
77.3,27
77.4,24
77.5,27
77.6,20
77.7,21
77.8,28
77.9,26
78,24
78.1,25
78.2,29
78.3,26
78.4,24
78.5,21
78.6,23
78.7,30
78.8,24
78.9,25
79,25
79.1,29
79.2,26
79.3,27
79.4,24
79.5,20
79.6,29
79.7,29
79.8,29
79.9,29
80,28
80.1,27
80.2,28
80.3,26
80.4,21
80.5,24
80.6,30
80.7,24
80.8,29
80.9,21
81,23
81.1,24
81.2,21
81.3,21
81.4,22
81.5,28
81.6,21
81.7,23
81.8,20
81.9,27
82,26
82.1,26
82.2,24
82.3,22
82.4,27
82.5,28
82.6,21
82.7,25
82.8,22
82.9,22
83,27
83.1,25
83.2,22
83.3,23
83.4,30
83.5,28
83.6,29
83.7,25
83.8,26
83.9,24
84,21
84.1,24
84.2,26
84.3,23
84.4,28
84.5,84
84.6,86
84.7,78
84.8,80
84.9,79
85,84
85.1,86
85.2,87
85.3,85
85.4,86
85.5,84
85.6,84
85.7,84
85.8,82
85.9,84
86,85
86.1,85
86.2,83
86.3,84
86.4,82
86.5,81
86.6,82
86.7,88
86.8,87
86.9,86
87,83
87.1,84
87.2,79
87.3,87
87.4,86
87.5,87
87.6,87
87.7,85
87.8,86
87.9,82
88,82
88.1,82
88.2,79
88.3,79
88.4,88
88.5,88
88.6,87
88.7,88
88.8,86
88.9,86
89,84
89.1,81
89.2,81
89.3,79
89.4,84
89.5,81
89.6,85
89.7,83
89.8,80
89.9,81
90,86
90.1,90
90.2,90
90.3,87
90.4,84
90.5,84
90.6,83
90.7,84
90.8,82
90.9,84
91,87
91.1,83
91.2,82
91.3,82
91.4,80
91.5,77
91.6,87
91.7,87
91.8,88
91.9,88
92,86
92.1,81
92.2,83
92.3,83
92.4,88
92.5,85
92.6,87
92.7,83
92.8,83
92.9,82
93,82
93.1,82
93.2,80
93.3,84
93.4,89
93.5,87
93.6,87
93.7,88
93.8,86
93.9,83
94,80
94.1,82
94.2,82
94.3,84
94.4,85
94.5,84
94.6,79
94.7,81
94.8,79
94.9,83
95,88
95.1,86
95.2,86
95.3,86
95.4,84
95.5,83
95.6,82
95.7,86
95.8,89
95.9,89
96,83
96.1,86
96.2,86
96.3,85
96.4,82
96.5,79
96.6,80
96.7,85
96.8,89
96.9,90
97,87
97.1,85
97.2,86
97.3,87
97.4,85
97.5,83
97.6,82
97.7,80
97.8,82
97.9,85
98,81
98.1,83
98.2,81
98.3,80
98.4,86
98.5,89
98.6,87
98.7,87
98.8,85
98.9,86
99,84
99.1,82
99.2,81
99.3,80
99.4,83
99.5,81
99.6,84
99.7,82
99.8,80
99.9,82
100,87
100.1,87
100.2,85
100.3,87
100.4,86
100.5,83
100.6,81
100.7,83
100.8,82
100.9,86
101,84
101.1,84
101.2,82
101.3,82
101.4,79
101.5,79
101.6,85
101.7,88
101.8,89
101.9,85
102,85
102.1,83
102.2,83
102.3,84
102.4,83
102.5,83
102.6,85
102.7,86
102.8,81
102.9,85
103,82
103.1,81
103.2,80
103.3,88
103.4,88
103.5,89
103.6,87
103.7,87
103.8,86
103.9,81
104,82
104.1,84
104.2,85
104.3,85
104.4,84
104.5,93
104.6,88
104.7,88
104.8,87
104.9,92
105,87
105.1,89
105.2,87
105.3,86
105.4,88
105.5,87
105.6,87
105.7,87
105.8,89
105.9,87
106,91
106.1,92
106.2,88
106.3,91
106.4,90
106.5,92
106.6,88
106.7,92
106.8,86
106.9,87
107,88
107.1,86
107.2,86
107.3,87
107.4,88
107.5,88
107.6,90
107.7,89
107.8,91
107.9,91
108,89
108.1,91
108.2,89
108.3,89
108.4,90
108.5,88
108.6,86
108.7,87
108.8,87
108.9,85
109,86
109.1,88
109.2,88
109.3,91
109.4,91
109.5,92
109.6,92
109.7,93
109.8,90
109.9,89
110,90
110.1,91
110.2,85
110.3,88
110.4,87
110.5,88
110.6,87
110.7,90
110.8,88
110.9,91
111,90
111.1,91
111.2,91
111.3,93
111.4,88
111.5,89
111.6,93
111.7,88
111.8,88
111.9,86
112,89
112.1,85
112.2,88
112.3,86
112.4,89
112.5,87
112.6,90
112.7,89
112.8,94
112.9,91
113,91
113.1,94
113.2,90
113.3,93
113.4,88
113.5,89
113.6,87
113.7,85
113.8,88
113.9,88
114,85
114.1,88
114.2,90
114.3,90
114.4,89
114.5,89
114.6,94
114.7,88
114.8,91
114.9,88
115,92
115.1,88
115.2,88
115.3,91
115.4,86
115.5,90
115.6,86
115.7,87
115.8,92
115.9,89
116,88
116.1,91
116.2,91
116.3,92
116.4,90
116.5,94
116.6,91
116.7,88
116.8,88
116.9,86
117,87
117.1,85
117.2,90
117.3,86
117.4,89
117.5,88
117.6,88
117.7,91
117.8,92
117.9,92
118,86
118.1,89
118.2,92
118.3,88
118.4,89
118.5,86
118.6,89
118.7,88
118.8,88
118.9,88
119,89
119.1,86
119.2,87
119.3,90
119.4,92
119.5,90
119.6,90
119.7,90
119.8,89
119.9,88
120,88
120.1,88
120.2,88
120.3,88
120.4,86
120.5,86
120.6,86
120.7,85
120.8,89
120.9,91
121,89
121.1,89
121.2,93
121.3,90
121.4,91
121.5,90
121.6,92
121.7,90
121.8,88
121.9,87
122,86
122.1,85
122.2,88
122.3,86
122.4,86
122.5,91
122.6,91
122.7,90
122.8,90
122.9,91
123,90
123.1,88
123.2,93
123.3,88
123.4,88
123.5,88
123.6,90
123.7,86
123.8,89
123.9,87
124,85
124.1,88
124.2,88
124.3,88
124.4,91
124.5,90
124.6,91
124.7,90
124.8,90
124.9,91
125,89
125.1,83
125.2,87
125.3,86
125.4,87
125.5,90
125.6,89
125.7,87
125.8,86
125.9,89
126,89
126.1,91
126.2,90
126.3,91
126.4,88
126.5,92
126.6,89
126.7,89
126.8,86
126.9,87
127,85
127.1,86
127.2,89
127.3,86
127.4,86
127.5,89
127.6,88
127.7,89
127.8,90
127.9,93
128,90
128.1,91
128.2,91
128.3,89
128.4,89
128.5,89
128.6,86
128.7,81
128.8,85
128.9,88
129,87
129.1,87
129.2,90
129.3,89
129.4,87
129.5,88
129.6,91
129.7,89
129.8,92
129.9,88
130,89
130.1,86
130.2,86
130.3,84
130.4,85
130.5,87
130.6,85
130.7,90
130.8,90
130.9,87
131,86
131.1,89
131.2,91
131.3,89
131.4,89
131.5,92
131.6,89
131.7,89
131.8,86
131.9,87
132,86
132.1,85
132.2,88
132.3,84
132.4,88
132.5,87
132.6,90
132.7,89
